source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
EYEAOI,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
GINSOL,0,VnrDoseForm,Gingival solution,0,None,1970-01-01,2099-12-31,
GODSOL,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
INUTTA,0,VnrDoseForm,Intrauterine tablet,0,None,1970-01-01,2099-12-31,
IVLÖE,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
KIVLÖ,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
LYSNDS,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
OINCRE,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
ORCUPA,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
ORDREM,0,VnrDoseForm,"Oral drops, emulsion",0,None,1970-01-01,2099-12-31,
PERGEL,0,VnrDoseForm,Periodontal gel,0,None,1970-01-01,2099-12-31,
POCUIC,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
POGEGE,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PORSUC,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
POSMIM,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PRRECS,0,VnrDoseForm,"Prolonged-release capsule, soft",0,None,1970-01-01,2099-12-31,
PSISIU,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PSNDSO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PULVR,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
SHFHDF,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
SOBFMO,0,VnrDoseForm,Solution for blood fraction modification,0,None,1970-01-01,2099-12-31,
SOFOIN,0,VnrDoseForm,Solution for infusion and oral solution,0,None,1970-01-01,2099-12-31,
SUEIJE,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
TRPATA,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
VAGCAH,0,VnrDoseForm,"Vaginal capsule, hard",0,None,1970-01-01,2099-12-31,
VCSVCR,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
WOUSTI,0,VnrDoseForm,Wound stick,0,None,1970-01-01,2099-12-31,
CONGAR,0,VnrDoseForm,Concentrate for gargle,0,None,1970-01-01,2099-12-31,
COSIOI,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
CSSIJF,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
CUSPPO,0,VnrDoseForm,"Cutaneous spray, powder",0,None,1970-01-01,2099-12-31,
CUTSPO,0,VnrDoseForm,Cutaneous sponge,0,None,1970-01-01,2099-12-31,
DENPOW,0,VnrDoseForm,Dental powder,0,None,1970-01-01,2099-12-31,
DENSTI,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
DEPBO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
DIFOIN,0,VnrDoseForm,Dispersion for infusion,0,None,1970-01-01,2099-12-31,
DISTAD,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
EADSOS,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
EDPSSO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
EDSUSD,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
ENCEGE,0,VnrDoseForm,Endocervical gel,0,None,1970-01-01,2099-12-31,
EYOSDC,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
GEMEPU,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
GINPAS,0,VnrDoseForm,Gingival paste,0,None,1970-01-01,2099-12-31,
HETEBA,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
IMMEST,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
IMPMAT,0,VnrDoseForm,Implantation matrix,0,None,1970-01-01,2099-12-31,
IMPSUS,0,VnrDoseForm,Implantation suspension,0,None,1970-01-01,2099-12-31,
INMAEM,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
INOCSO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
INVAOI,0,VnrDoseForm,"Inhalation vapour, ointment",0,None,1970-01-01,2099-12-31,
IOTRSY,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
KITIMP,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
LITIEQ,0,VnrDoseForm,Living tissue equivalent,0,None,1970-01-01,2099-12-31,
LÖALL,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
LYSSUS,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
MEVATA,0,VnrDoseForm,Medicated vaginal tampon,0,None,1970-01-01,2099-12-31,
MOUWTS,0,VnrDoseForm,"Mouthwash, tablet for solution",0,None,1970-01-01,2099-12-31,
NASGEL,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
NASOIN,0,VnrDoseForm,Nasal ointment,0,None,1970-01-01,2099-12-31,
ÖGDRO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
ORDRLI,0,VnrDoseForm,"Oral drops, liquid",0,None,1970-01-01,2099-12-31,
ORDRSU,0,VnrDoseForm,"Oral drops, suspension",0,None,1970-01-01,2099-12-31,
OROOIN,0,VnrDoseForm,Oromucosal ointment,0,None,1970-01-01,2099-12-31,
ORRESU,0,VnrDoseForm,Oral/rectal suspension,0,None,1970-01-01,2099-12-31,
ORSUSI,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PCDIIF,0,VnrDoseForm,Powder for concentrate for dispersion for infusion,0,None,1970-01-01,2099-12-31,
PCDSIF,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PLAST,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
POFODE,0,VnrDoseForm,Powder for dental solution,0,None,1970-01-01,2099-12-31,
POFOFO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
POINSU,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PONESU,0,VnrDoseForm,Powder for nebuliser suspension,0,None,1970-01-01,2099-12-31,
POONEM,0,VnrDoseForm,Pour-on emulsion,0,None,1970-01-01,2099-12-31,
POSOSO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PRGOSU,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PSIPRG,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
PSOIIN,0,VnrDoseForm,Powder for nebuliser solution/solution for injection/infusion,0,None,1970-01-01,2099-12-31,
SOINJA,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
SOIVEU,0,VnrDoseForm,Solution for intravesical use,0,None,1970-01-01,2099-12-31,
STPOSO,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
SUSUIJ,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
TRASOL,0,VnrDoseForm,Transdermal solution,0,None,1970-01-01,2099-12-31,
TRASYS,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
TRFDB,0,VnrDoseForm,,0,None,1970-01-01,2099-12-31,
BEHIGE,0,VnrDoseForm,Bee-hive gel,0,None,1970-01-01,2099-12-31,
BESMPA,0,VnrDoseForm,Bee smoke paper,0,None,1970-01-01,2099-12-31,
BESMST,0,VnrDoseForm,Bee smoke stick,0,None,1970-01-01,2099-12-31,
BRGRA,0,VnrDoseForm,Effervescent granules,0,None,1970-01-01,2099-12-31,
BRPUL,0,VnrDoseForm,Effervescent powder,0,None,1970-01-01,2099-12-31,
BSRLM,0,VnrDoseForm,Kit for radiopharmaceutical preparation,0,None,1970-01-01,2099-12-31,
CACHET,0,VnrDoseForm,Cachet,0,None,1970-01-01,2099-12-31,
CHCASO,0,VnrDoseForm,"Chewable capsule, soft",0,None,1970-01-01,2099-12-31,
CODIIF,0,VnrDoseForm,Concentrate for dispersion for infusion,0,None,1970-01-01,2099-12-31,
COLLOD,0,VnrDoseForm,Collodion,0,None,1970-01-01,2099-12-31,
CONINT,0,VnrDoseForm,Concentrate for intravesical solution,0,None,1970-01-01,2099-12-31,
COPEDI,0,VnrDoseForm,Concentrate for peritoneal dialysis solution,0,None,1970-01-01,2099-12-31,
CORESO,0,VnrDoseForm,Concentrate for rectal solution,0,None,1970-01-01,2099-12-31,
CUNAOI,0,VnrDoseForm,Cutaneous/nasal ointment,0,None,1970-01-01,2099-12-31,
CUSPEM,0,VnrDoseForm,"Cutaneous spray, emulsion",0,None,1970-01-01,2099-12-31,
CUTORO,0,VnrDoseForm,Cutaneous solution/concentrate for oromucosal solution,0,None,1970-01-01,2099-12-31,
DENEMU,0,VnrDoseForm,Dental emulsion,0,None,1970-01-01,2099-12-31,
DEPGR,0,VnrDoseForm,Prolonged-release granules,0,None,1970-01-01,2099-12-31,
DEPÖG,0,VnrDoseForm,"Eye drops, prolonged-release",0,None,1970-01-01,2099-12-31,
DEPPL,0,VnrDoseForm,Transdermal patch,0,None,1970-01-01,2099-12-31,
DIPEMU,0,VnrDoseForm,Dip emulsion,0,None,1970-01-01,2099-12-31,
DIPSOL,0,VnrDoseForm,Dip solution,0,None,1970-01-01,2099-12-31,
DIPSUS,0,VnrDoseForm,Dip suspension,0,None,1970-01-01,2099-12-31,
DITAB,0,VnrDoseForm,Dispersible tablet,0,None,1970-01-01,2099-12-31,
DNSTI,0,VnrDoseForm,Dental stick,0,None,1970-01-01,2099-12-31,
DRATA,0,VnrDoseForm,Coated tablet,0,None,1970-01-01,2099-12-31,
EADREM,0,VnrDoseForm,"Ear drops, emulsion",0,None,1970-01-01,2099-12-31,
EAEYDR,0,VnrDoseForm,"Ear/eye drops, suspension",0,None,1970-01-01,2099-12-31,
EAEYNA,0,VnrDoseForm,"Ear/eye/nasal drops, solution",0,None,1970-01-01,2099-12-31,
EAEYOI,0,VnrDoseForm,Ear/eye ointment,0,None,1970-01-01,2099-12-31,
EARCRE,0,VnrDoseForm,Ear cream,0,None,1970-01-01,2099-12-31,
EARPOW,0,VnrDoseForm,Ear powder,0,None,1970-01-01,2099-12-31,
EARSTI,0,VnrDoseForm,Ear stick,0,None,1970-01-01,2099-12-31,
EARTAM,0,VnrDoseForm,Ear tampon,0,None,1970-01-01,2099-12-31,
EASPEM,0,VnrDoseForm,"Ear spray, emulsion",0,None,1970-01-01,2099-12-31,
EASPSO,0,VnrDoseForm,"Ear spray, solution",0,None,1970-01-01,2099-12-31,
EASPSU,0,VnrDoseForm,"Ear spray, suspension",0,None,1970-01-01,2099-12-31,
EAWAEM,0,VnrDoseForm,"Ear wash, emulsion",0,None,1970-01-01,2099-12-31,
EFVATA,0,VnrDoseForm,Effervescent vaginal tablet,0,None,1970-01-01,2099-12-31,
ENTGR,0,VnrDoseForm,Gastro-resistant granules,0,None,1970-01-01,2099-12-31,
ETPIPS,0,VnrDoseForm,"Endotracheopulmonary instillation, powder for solution",0,None,1970-01-01,2099-12-31,
ETPISO,0,VnrDoseForm,"Endotracheopulmonary instillation, solution",0,None,1970-01-01,2099-12-31,
EYDSRE,0,VnrDoseForm,"Eye drops, solvent for reconstitution",0,None,1970-01-01,2099-12-31,
EYECRE,0,VnrDoseForm,Eye cream,0,None,1970-01-01,2099-12-31,
EYELOT,0,VnrDoseForm,Eye lotion,0,None,1970-01-01,2099-12-31,
EYLSRE,0,VnrDoseForm,"Eye lotion, solvent for reconstitution",0,None,1970-01-01,2099-12-31,
FRYTA,0,VnrDoseForm,Oral lyophilisate,0,None,1970-01-01,2099-12-31,
GAENEM,0,VnrDoseForm,Gastroenteral emulsion,0,None,1970-01-01,2099-12-31,
GAENSO,0,VnrDoseForm,Gastroenteral solution,0,None,1970-01-01,2099-12-31,
GAENSU,0,VnrDoseForm,Gastroenteral suspension,0,None,1970-01-01,2099-12-31,
GAPOSO,0,VnrDoseForm,"Gargle, powder for solution",0,None,1970-01-01,2099-12-31,
GARECS,0,VnrDoseForm,"Gastro-resistant capsule, soft",0,None,1970-01-01,2099-12-31,
GARGLE,0,VnrDoseForm,Gargle,0,None,1970-01-01,2099-12-31,
GATASO,0,VnrDoseForm,"Gargle, tablet for solution",0,None,1970-01-01,2099-12-31,
GEL,0,VnrDoseForm,Gel,0,None,1970-01-01,2099-12-31,
GINGEL,0,VnrDoseForm,Gingival gel,0,None,1970-01-01,2099-12-31,
GRASYR,0,VnrDoseForm,Granules for syrup,0,None,1970-01-01,2099-12-31,
GRORRE,0,VnrDoseForm,Granules for oral/rectal suspension,0,None,1970-01-01,2099-12-31,
GTOLÖ,0,VnrDoseForm,Granules for oral solution,0,None,1970-01-01,2099-12-31,
HMFIL,0,VnrDoseForm,Solution for haemofiltration,0,None,1970-01-01,2099-12-31,
IMPLA,0,VnrDoseForm,Implant,0,None,1970-01-01,2099-12-31,
IMPPAD,0,VnrDoseForm,Impregnated pad,0,None,1970-01-01,2099-12-31,
INÅV,0,VnrDoseForm,"Inhalation vapour, solution",0,None,1970-01-01,2099-12-31,
INFVL,0,VnrDoseForm,Solution for infusion,0,None,1970-01-01,2099-12-31,
INHETE,0,VnrDoseForm,Instant herbal tea,0,None,1970-01-01,2099-12-31,
INHGA,0,VnrDoseForm,Inhalation gas,0,None,1970-01-01,2099-12-31,
INHPH,0,VnrDoseForm,"Inhalation powder, hard capsule",0,None,1970-01-01,2099-12-31,
INIMPA,0,VnrDoseForm,Inhalation impregnated pad,0,None,1970-01-01,2099-12-31,
INPESO,0,VnrDoseForm,Intraperitoneal solution,0,None,1970-01-01,2099-12-31,
INSLS,0,VnrDoseForm,"Endotracheopulmonary instillation, suspension",0,None,1970-01-01,2099-12-31,
INTFOA,0,VnrDoseForm,Intrauterine foam,0,None,1970-01-01,2099-12-31,
INUTCA,0,VnrDoseForm,Intrauterine capsule,0,None,1970-01-01,2099-12-31,
INUTEM,0,VnrDoseForm,Intrauterine emulsion,0,None,1970-01-01,2099-12-31,
INUTSO,0,VnrDoseForm,Intrauterine solution,0,None,1970-01-01,2099-12-31,
INUTSU,0,VnrDoseForm,Intrauterine suspension,0,None,1970-01-01,2099-12-31,
INVACA,0,VnrDoseForm,"Inhalation vapour, capsule",0,None,1970-01-01,2099-12-31,
INVAIM,0,VnrDoseForm,"Inhalation vapour, impregnated pad",0,None,1970-01-01,2099-12-31,
INVAPO,0,VnrDoseForm,"Inhalation vapour, powder",0,None,1970-01-01,2099-12-31,
INVATA,0,VnrDoseForm,"Inhalation vapour, tablet",0,None,1970-01-01,2099-12-31,
isosol,0,VnrDoseForm,Intravesical solution/solution for injection,0,None,1970-01-01,2099-12-31,
ISPSU,0,VnrDoseForm,"Pressurised inhalation, suspension",0,None,1970-01-01,2099-12-31,
KUTEM,0,VnrDoseForm,Cutaneous emulsion,0,None,1970-01-01,2099-12-31,
KUTSK,0,VnrDoseForm,Cutaneous foam,0,None,1970-01-01,2099-12-31,
LICBLO,0,VnrDoseForm,Lick block,0,None,1970-01-01,2099-12-31,
LÖFIA,0,VnrDoseForm,Solution for intraperitoneal use,0,None,1970-01-01,2099-12-31,
LYONSU,0,VnrDoseForm,Lyophilisate for oculonasal suspension,0,None,1970-01-01,2099-12-31,
MEDCOL,0,VnrDoseForm,Medicated collar,0,None,1970-01-01,2099-12-31,
MEDPEN,0,VnrDoseForm,Medicated pendant,0,None,1970-01-01,2099-12-31,
MEDPL,0,VnrDoseForm,Medicated plaster,0,None,1970-01-01,2099-12-31,
MEDSPO,0,VnrDoseForm,Medicated sponge,0,None,1970-01-01,2099-12-31,
MEDTHR,0,VnrDoseForm,Medicated thread,0,None,1970-01-01,2099-12-31,
METUG,0,VnrDoseForm,Medicated chewing-gum,0,None,1970-01-01,2099-12-31,
MHGEL,0,VnrDoseForm,Oromucosal gel,0,None,1970-01-01,2099-12-31,
MOPOSO,0,VnrDoseForm,"Mouthwash, powder for solution",0,None,1970-01-01,2099-12-31,
MOREGR,0,VnrDoseForm,Modified-release granules,0,None,1970-01-01,2099-12-31,
NADREM,0,VnrDoseForm,"Nasal drops, emulsion",0,None,1970-01-01,2099-12-31,
NÄGEL,0,VnrDoseForm,Nasal gel,0,None,1970-01-01,2099-12-31,
NAORSP,0,VnrDoseForm,"Nasal/oromucosal spray, solution",0,None,1970-01-01,2099-12-31,
NASCRE,0,VnrDoseForm,Nasal cream,0,None,1970-01-01,2099-12-31,
NASOOR,0,VnrDoseForm,"Nasal spray, solution/oromucosal solution",0,None,1970-01-01,2099-12-31,
NASPEM,0,VnrDoseForm,"Nasal spray, emulsion",0,None,1970-01-01,2099-12-31,
NÄSPL,0,VnrDoseForm,"Nasal spray, solution",0,None,1970-01-01,2099-12-31,
NASPPO,0,VnrDoseForm,"Nasal spray, powder for solution",0,None,1970-01-01,2099-12-31,
NÄSPS,0,VnrDoseForm,"Nasal spray, suspension",0,None,1970-01-01,2099-12-31,
NÄSTI,0,VnrDoseForm,Nasal stick,0,None,1970-01-01,2099-12-31,
NASWAS,0,VnrDoseForm,Nasal wash,0,None,1970-01-01,2099-12-31,
NEBNSO,0,VnrDoseForm,Nebulisation solution,0,None,1970-01-01,2099-12-31,
NEBREM,0,VnrDoseForm,Nebuliser emulsion,0,None,1970-01-01,2099-12-31,
No Map,0,VnrDoseForm,Concentrate for oral suspension,0,None,1970-01-01,2099-12-31,
ODRLÖ,0,VnrDoseForm,"Oral drops, solution",0,None,1970-01-01,2099-12-31,
ÖDRLÖ,0,VnrDoseForm,"Eye drops, solution",0,None,1970-01-01,2099-12-31,
ÖGSAL,0,VnrDoseForm,Eye ointment,0,None,1970-01-01,2099-12-31,
OPHSTR,0,VnrDoseForm,Ophthalmic strip,0,None,1970-01-01,2099-12-31,
ORDRGR,0,VnrDoseForm,"Oral drops, granules for solution",0,None,1970-01-01,2099-12-31,
OREMU,0,VnrDoseForm,Oral emulsion,0,None,1970-01-01,2099-12-31,
ORLASO,0,VnrDoseForm,"Oromucosal/laryngopharyngeal solution/spray, solution",0,None,1970-01-01,2099-12-31,
ORMUCA,0,VnrDoseForm,Oromucosal capsule,0,None,1970-01-01,2099-12-31,
ORMUCR,0,VnrDoseForm,Oromucosal cream,0,None,1970-01-01,2099-12-31,
ORMUDR,0,VnrDoseForm,Oromucosal drops,0,None,1970-01-01,2099-12-31,
ORMUSU,0,VnrDoseForm,Oromucosal suspension,0,None,1970-01-01,2099-12-31,
ÖRNSA,0,VnrDoseForm,Ear ointment,0,None,1970-01-01,2099-12-31,
ORSPEM,0,VnrDoseForm,"Oromucosal spray, emulsion",0,None,1970-01-01,2099-12-31,
ORSPSU,0,VnrDoseForm,"Oromucosal spray, suspension",0,None,1970-01-01,2099-12-31,
ORSUS,0,VnrDoseForm,Oral suspension,0,None,1970-01-01,2099-12-31,
PILLUL,0,VnrDoseForm,Pillules,0,None,1970-01-01,2099-12-31,
PISSFI,0,VnrDoseForm,Powder for intravesical solution/solution for injection,0,None,1970-01-01,2099-12-31,
POBLIR,0,VnrDoseForm,Powder for bladder irrigation,0,None,1970-01-01,2099-12-31,
PODIIF,0,VnrDoseForm,Powder for dispersion for infusion,0,None,1970-01-01,2099-12-31,
PODRWA,0,VnrDoseForm,Powder for use in drinking water/milk,0,None,1970-01-01,2099-12-31,
POEPSO,0,VnrDoseForm,Powder for epilesional solution,0,None,1970-01-01,2099-12-31,
POFOCO,0,VnrDoseForm,Powder for concentrate for intravesical suspension,0,None,1970-01-01,2099-12-31,
POFOIN,0,VnrDoseForm,Powder for intravesical solution,0,None,1970-01-01,2099-12-31,
POIMSU,0,VnrDoseForm,Powder for implantation suspension,0,None,1970-01-01,2099-12-31,
PORESO,0,VnrDoseForm,Powder for rectal solution,0,None,1970-01-01,2099-12-31,
PORESU,0,VnrDoseForm,Powder for rectal suspension,0,None,1970-01-01,2099-12-31,
PORSU,0,VnrDoseForm,Powder for oral suspension,0,None,1970-01-01,2099-12-31,
POULTI,0,VnrDoseForm,Poultice,0,None,1970-01-01,2099-12-31,
POWSYR,0,VnrDoseForm,Powder for syrup,0,None,1970-01-01,2099-12-31,
PRINEM,0,VnrDoseForm,"Pressurised inhalation, emulsion",0,None,1970-01-01,2099-12-31,
PTISU,0,VnrDoseForm,Powder for suspension for injection,0,None,1970-01-01,2099-12-31,
PUDER,0,VnrDoseForm,Cutaneous powder,0,None,1970-01-01,2099-12-31,
PUOLÖ,0,VnrDoseForm,Powder for oral solution,0,None,1970-01-01,2099-12-31,
RECCAP,0,VnrDoseForm,Rectal capsule,0,None,1970-01-01,2099-12-31,
RECEMU,0,VnrDoseForm,Rectal emulsion,0,None,1970-01-01,2099-12-31,
RECTAM,0,VnrDoseForm,Rectal tampon,0,None,1970-01-01,2099-12-31,
REKGE,0,VnrDoseForm,Rectal gel,0,None,1970-01-01,2099-12-31,
REKLÖ,0,VnrDoseForm,Rectal solution,0,None,1970-01-01,2099-12-31,
RESSU,0,VnrDoseForm,Sublingual tablet,0,None,1970-01-01,2099-12-31,
RNGEN,0,VnrDoseForm,Radionuclide generator,0,None,1970-01-01,2099-12-31,
SALVA,0,VnrDoseForm,Ointment,0,None,1970-01-01,2099-12-31,
SCHAM,0,VnrDoseForm,Shampoo,0,None,1970-01-01,2099-12-31,
SIRAP,0,VnrDoseForm,Syrup,0,None,1970-01-01,2099-12-31,
SOHADF,0,VnrDoseForm,Solution for haemodiafiltration,0,None,1970-01-01,2099-12-31,
SOHADI,0,VnrDoseForm,Solution for haemodialysis,0,None,1970-01-01,2099-12-31,
SOIOPH,0,VnrDoseForm,Solution for iontophoresis,0,None,1970-01-01,2099-12-31,
SOPRTE,0,VnrDoseForm,Solution for provocation test,0,None,1970-01-01,2099-12-31,
SOSCTE,0,VnrDoseForm,Solution for skin-scratch test,0,None,1970-01-01,2099-12-31,
SPOLV,0,VnrDoseForm,Irrigation solution,0,None,1970-01-01,2099-12-31,
SPONEM,0,VnrDoseForm,Spot-on emulsion,0,None,1970-01-01,2099-12-31,
SPONSU,0,VnrDoseForm,Spot-on suspension,0,None,1970-01-01,2099-12-31,
STOIRR,0,VnrDoseForm,Stomach irrigation,0,None,1970-01-01,2099-12-31,
TARESO,0,VnrDoseForm,Tablet for rectal solution,0,None,1970-01-01,2099-12-31,
TARESU,0,VnrDoseForm,Tablet for rectal suspension,0,None,1970-01-01,2099-12-31,
TAVASO,0,VnrDoseForm,Tablet for vaginal solution,0,None,1970-01-01,2099-12-31,
TEASTI,0,VnrDoseForm,Teat stick,0,None,1970-01-01,2099-12-31,
TEDIEM,0,VnrDoseForm,Teat dip emulsion,0,None,1970-01-01,2099-12-31,
TEDISO,0,VnrDoseForm,Teat dip solution,0,None,1970-01-01,2099-12-31,
TEDISU,0,VnrDoseForm,Teat dip suspension,0,None,1970-01-01,2099-12-31,
TESPSO,0,VnrDoseForm,Teat spray solution,0,None,1970-01-01,2099-12-31,
UREGEL,0,VnrDoseForm,Urethral gel,0,None,1970-01-01,2099-12-31,
VACASO,0,VnrDoseForm,"Vaginal capsule, soft",0,None,1970-01-01,2099-12-31,
VAGEMU,0,VnrDoseForm,Vaginal emulsion,0,None,1970-01-01,2099-12-31,
VAGKR,0,VnrDoseForm,Vaginal cream,0,None,1970-01-01,2099-12-31,
VAGOIN,0,VnrDoseForm,Vaginal ointment,0,None,1970-01-01,2099-12-31,
VAGSK,0,VnrDoseForm,Vaginal foam,0,None,1970-01-01,2099-12-31,
VAGSPO,0,VnrDoseForm,Vaginal sponge,0,None,1970-01-01,2099-12-31,
VAGSUS,0,VnrDoseForm,Vaginal suspension,0,None,1970-01-01,2099-12-31,
VGGEL,0,VnrDoseForm,Vaginal gel,0,None,1970-01-01,2099-12-31,
