source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
35021,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 200 mg; FICOTA,19078461,RxNorm,1970-01-01,2099-12-31,
35022,0,VaruNummer,Inutest; 25 %; SOLINJ,0,None,1970-01-01,2099-12-31,
35024,0,VaruNummer,Protaminsulfat LEO Pharma; Protaminsulfat; 1400 anti-heparin IE/ml; SOIJIF,19054242,RxNorm,1970-01-01,2099-12-31,
35030,0,VaruNummer,Inutest; 25 %; SOLINJ,0,None,1970-01-01,2099-12-31,
35032,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 200 mg; FICOTA,19078461,RxNorm,1970-01-01,2099-12-31,
35033,0,VaruNummer,Zotrix; Ondansetron; 2 mg/ml; SOLINJ,1000560,RxNorm,1970-01-01,2099-12-31,
35042,0,VaruNummer,Zotrix; Ondansetron; 2 mg/ml; SOLINJ,1000560,RxNorm,1970-01-01,2099-12-31,
35043,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 400 mg; FICOTA,1177480,RxNorm,1970-01-01,2099-12-31,
35054,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 400 mg; FICOTA,19019072,RxNorm,1970-01-01,2099-12-31,
35056,0,VaruNummer,Valsartan Actavis; Valsartan; 40 mg; FICOTA,1308874,RxNorm,1970-01-01,2099-12-31,
35065,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 400 mg; FICOTA,19019072,RxNorm,1970-01-01,2099-12-31,
35076,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 600 mg; FICOTA,19019073,RxNorm,1970-01-01,2099-12-31,
35085,0,VaruNummer,Beacita; Orlistat; 60 mg; CAPHAR,741530,RxNorm,1970-01-01,2099-12-31,
35088,0,VaruNummer,Ibuprofen Actavis; Ibuprofen; 600 mg; FICOTA,19019073,RxNorm,1970-01-01,2099-12-31,
35109,0,VaruNummer,Aranesp®; Darbopoetin alfa; 60 mikrogram; SOIJPS,46234250,RxNorm,1970-01-01,2099-12-31,
35113,0,VaruNummer,Addex®-Magnesium; 1 mmol/ml; COSINF,19093848,RxNorm,1970-01-01,2099-12-31,
35115,0,VaruNummer,Ketoconazol Actavis; Ketokonazol; 20 mg/g; SHAMPO,985708,RxNorm,1970-01-01,2099-12-31,
35133,0,VaruNummer,Pravastatin Teva; Pravastatin; 40 mg; TABLET,40175400,RxNorm,1970-01-01,2099-12-31,
35139,0,VaruNummer,Atacand®; Kandesartan; 16 mg; TABLET,1351557,RxNorm,1970-01-01,2099-12-31,
35142,0,VaruNummer,Pravastatin Teva; Pravastatin; 20 mg; TABLET,40175394,RxNorm,1970-01-01,2099-12-31,
35151,0,VaruNummer,Pravastatin Teva; Pravastatin; 20 mg; TABLET,40175394,RxNorm,1970-01-01,2099-12-31,
35154,0,VaruNummer,Topimax®; Topiramat; 25 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
35160,0,VaruNummer,Vi-Siblin®; 610 mg/g; GRASAC,0,None,1970-01-01,2099-12-31,
35169,0,VaruNummer,Vi-Siblin® S; 880 mg/g; GRASAC,0,None,1970-01-01,2099-12-31,
35170,0,VaruNummer,Topimax®; Topiramat; 50 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
35178,0,VaruNummer,Vi-Siblin® S; 880 mg/g; GRASAC,0,None,1970-01-01,2099-12-31,
35187,0,VaruNummer,Vi-Siblin® S; 880 mg/g; GRANUL,0,None,1970-01-01,2099-12-31,
35197,0,VaruNummer,Vi-Siblin® S; 880 mg/g; GRANUL,0,None,1970-01-01,2099-12-31,
35203,0,VaruNummer,Defitelio; 80 mg/ml; COSINF,42898933,RxNorm,1970-01-01,2099-12-31,
35220,0,VaruNummer,Tolfedine vet; 40 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
35229,0,VaruNummer,"Movprep Apelsin; Makrogol, natriumsulfat, natriumklorid, kaliumklorid, askorbinsyra, natriumaskorbat; POORSO",19011331,RxNorm,1970-01-01,2099-12-31,
35244,0,VaruNummer,Lantus® (ClikStar m fl. injektionspennor); Insulin glargin; 100 enheter/ml; SOINCA,1502905,RxNorm,1970-01-01,2099-12-31,
35245,0,VaruNummer,Metoprolol Teva; Metoprolol; 25 mg; PRRETA,40167211,RxNorm,1970-01-01,2099-12-31,
35256,0,VaruNummer,Metoprolol Teva; Metoprolol; 25 mg; PRRETA,40167211,RxNorm,1970-01-01,2099-12-31,
35265,0,VaruNummer,"Dovobet; Kalcipotriol + betametason; 50 mikrogram/g + 0,5 mg/g; OINTME",908921,RxNorm,1970-01-01,2099-12-31,
35279,0,VaruNummer,Dikloxacillin Meda; Dikloxacillin; 500 mg; CAPHAR,1724666,RxNorm,1970-01-01,2099-12-31,
35280,0,VaruNummer,Metoprolol Teva; Metoprolol; 50 mg; PRRETA,40167216,RxNorm,1970-01-01,2099-12-31,
35302,0,VaruNummer,Metoprolol Teva; Metoprolol; 100 mg; PRRETA,1307046,RxNorm,1970-01-01,2099-12-31,
35306,0,VaruNummer,Lansoprazol Stada; Lansoprazol; 15 mg; GARECH,929953,RxNorm,1970-01-01,2099-12-31,
35311,0,VaruNummer,Atacand®; Kandesartan; 16 mg; TABLET,1351583,RxNorm,1970-01-01,2099-12-31,
35313,0,VaruNummer,Metoprolol Teva; Metoprolol; 100 mg; PRRETA,40167200,RxNorm,1970-01-01,2099-12-31,
35336,0,VaruNummer,Metoprolol Teva; Metoprolol; 200 mg; PRRETA,40167207,RxNorm,1970-01-01,2099-12-31,
35375,0,VaruNummer,Candesartan Actavis; Kandesartan; 16 mg; TABLET,1351583,RxNorm,1970-01-01,2099-12-31,
35379,0,VaruNummer,Ionsys®; 40 microgram/dos; IOTRSY,1154029,RxNorm,1970-01-01,2099-12-31,
35381,0,VaruNummer,Bonefos; Klodronat; 800 mg; FICOTA,19024249,RxNorm,1970-01-01,2099-12-31,
35386,0,VaruNummer,Konakion®; 10 mg; CHETAB,19044727,RxNorm,1970-01-01,2099-12-31,
35397,0,VaruNummer,Striant; 30 mg; MUADBT,1636780,RxNorm,1970-01-01,2099-12-31,
35424,0,VaruNummer,Amlodipin Actavis; Amlodipin; 10 mg; TABLET,1332418,RxNorm,1970-01-01,2099-12-31,
35426,0,VaruNummer,Ebetrex; 20 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
35444,0,VaruNummer,Atacand®; Kandesartan; 16 mg; TABLET,1351583,RxNorm,1970-01-01,2099-12-31,
35514,0,VaruNummer,Uptravi; 800 mikrogram; FICOTA,35604848,RxNorm,1970-01-01,2099-12-31,
35542,0,VaruNummer,"Macugen®; 0,3 mg; SOIJPS",19063605,RxNorm,1970-01-01,2099-12-31,
35550,0,VaruNummer,Metronidazole Braun; Metronidazol; 5 mg/ml; SOLINF,1707164,RxNorm,1970-01-01,2099-12-31,
35561,0,VaruNummer,"Retacrit; Epoetin zeta; 20 000 IE/0,5 ml; SOIJPS",21014076,RxNorm Extension,1970-01-01,2099-12-31,
35564,0,VaruNummer,Donepezil Mylan; Donepezil; 10 mg; ORDITA,715997,RxNorm,1970-01-01,2099-12-31,
35568,0,VaruNummer,Atacand®; Kandesartan; 16 mg; TABLET,1351583,RxNorm,1970-01-01,2099-12-31,
35575,0,VaruNummer,Irbesartan/Hydrochlorothiazide Sandoz; Irbesartan+hydroklortiazid; 300 mg/25 mg; FICOTA,1347384,RxNorm,1970-01-01,2099-12-31,
35585,0,VaruNummer,Strensiq; 100 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
35600,0,VaruNummer,Tolfedine vet; 60 mg; TABLET,0,None,1970-01-01,2099-12-31,
35648,0,VaruNummer,Sildenafil 1A Farma; Sildenafil; 100 mg; TABLET,1316262,RxNorm,1970-01-01,2099-12-31,
35659,0,VaruNummer,Dikloxacillin Meda; Dikloxacillin; 250 mg; CAPHAR,1724666,RxNorm,1970-01-01,2099-12-31,
35668,0,VaruNummer,Zopiklon Pilum; Zopiklon; 5 mg; FICOTA,19044883,RxNorm,1970-01-01,2099-12-31,
35716,0,VaruNummer,"Tolucombi; Telmisartan+hydroklortiazid; 80 mg/12,5 mg; TABLET",1317640,RxNorm,1970-01-01,2099-12-31,
35722,0,VaruNummer,Sumatriptan Bluefish; Sumatriptan; 50 mg; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
35726,0,VaruNummer,IntronA (flerdospenna); Interferon alfa-2b; 60 milj IE; SOLINJ,1380068,RxNorm,1970-01-01,2099-12-31,
35741,0,VaruNummer,"Lanacrist®; 0,25 mg; TABLET",19018937,RxNorm,1970-01-01,2099-12-31,
35758,0,VaruNummer,Atacand®; Kandesartan; 8 mg; TABLET,1351557,RxNorm,1970-01-01,2099-12-31,
35779,0,VaruNummer,Sinemet®; Levodopa + karbidopa; 25 mg/100 mg; TABLET,789578,RxNorm,1970-01-01,2099-12-31,
35808,0,VaruNummer,"Diprolen®; 0,05 %; OINTME",920458,RxNorm,1970-01-01,2099-12-31,
35829,0,VaruNummer,"Zarzio; Filgrastim; 48 ME/0,5 ml; SOIJPS",1304850,RxNorm,1970-01-01,2099-12-31,
35836,0,VaruNummer,"Enalapril Astimex; Enalapril; 2,5 mg; TABLET",40165767,RxNorm,1970-01-01,2099-12-31,
35840,0,VaruNummer,Lanoxin®; 50 mikrogram/ml; ORASOL,40033901,RxNorm,1970-01-01,2099-12-31,
35847,0,VaruNummer,Enalapril Astimex; Enalapril; 5 mg; TABLET,40165789,RxNorm,1970-01-01,2099-12-31,
35849,0,VaruNummer,Vesicare; Solifenacin; 5 mg; FICOTA,916005,RxNorm,1970-01-01,2099-12-31,
35858,0,VaruNummer,Enalapril Astimex; Enalapril; 10 mg; TABLET,40165762,RxNorm,1970-01-01,2099-12-31,
35870,0,VaruNummer,Enalapril Astimex; Enalapril; 20 mg; TABLET,40165773,RxNorm,1970-01-01,2099-12-31,
35881,0,VaruNummer,Dikloxacillin Meda; Dikloxacillin; 500 mg; CAPHAR,1724666,RxNorm,1970-01-01,2099-12-31,
35890,0,VaruNummer,Remifentanil B. Braun; Remifentanil; 1 mg; PCSOII,19016749,RxNorm,1970-01-01,2099-12-31,
35893,0,VaruNummer,Metoprolol Teva; Metoprolol; 50 mg; PRRETA,1307046,RxNorm,1970-01-01,2099-12-31,
35949,0,VaruNummer,Atacand®; Kandesartan; 8 mg; TABLET,1351559,RxNorm,1970-01-01,2099-12-31,
36017,0,VaruNummer,Fluconazole B. Braun; Flukonazol; 2 mg/ml; SOLINF,1754994,RxNorm,1970-01-01,2099-12-31,
36028,0,VaruNummer,Fluconazole B. Braun; Flukonazol; 2 mg/ml; SOLINF,1754994,RxNorm,1970-01-01,2099-12-31,
36039,0,VaruNummer,Fluconazole B. Braun; Flukonazol; 2 mg/ml; SOLINF,1754994,RxNorm,1970-01-01,2099-12-31,
36059,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 100 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36062,0,VaruNummer,Renvela; Sevelamerkarbonat; 800 mg; FICOTA,952004,RxNorm,1970-01-01,2099-12-31,
36068,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 100 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36073,0,VaruNummer,"Renvela; Sevelamerkarbonat; 2,4 g; POORSU",952004,RxNorm,1970-01-01,2099-12-31,
36077,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 100 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36084,0,VaruNummer,Onsior; 6 mg; TABLET,0,None,1970-01-01,2099-12-31,
36086,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 50 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36096,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 50 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36097,0,VaruNummer,Omedar; Omeprazol; 20 mg; GARETA,923645,RxNorm,1970-01-01,2099-12-31,
36105,0,VaruNummer,Sumatriptan Copyfarm; Sumatriptan; 50 mg ; TABLET,1140643,RxNorm,1970-01-01,2099-12-31,
36108,0,VaruNummer,"Rebif; 22 mikrogram/0,5 ml; SOLINJ",722424,RxNorm,1970-01-01,2099-12-31,
36115,0,VaruNummer,Neurontin; Gabapentin; 800 mg; FICOTA,797399,RxNorm,1970-01-01,2099-12-31,
36130,0,VaruNummer,Onsior; 20 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
36132,0,VaruNummer,Ketokonazol Alternova; Ketokonazol; 20 mg/g; SHAMPO,985708,RxNorm,1970-01-01,2099-12-31,
36142,0,VaruNummer,Onsior; 5 mg; TABLET,0,None,1970-01-01,2099-12-31,
36152,0,VaruNummer,Atacand®; Kandesartan; 8 mg; TABLET,1351559,RxNorm,1970-01-01,2099-12-31,
36159,0,VaruNummer,Ciprofloxacin Villerton; Ciprofloxacin; 2 mg/ml; SOLINF,1797513,RxNorm,1970-01-01,2099-12-31,
36161,0,VaruNummer,Sivextro; 200 mg; PCSOIF,45775686,RxNorm,1970-01-01,2099-12-31,
36162,0,VaruNummer,Metadon Nordic Drugs; Metadon; 70 mg; ORASOL,1103640,RxNorm,1970-01-01,2099-12-31,
36164,0,VaruNummer,Onsior; 10 mg; TABLET,0,None,1970-01-01,2099-12-31,
36168,0,VaruNummer,Ciprofloxacin Villerton; Ciprofloxacin; 2 mg/ml; SOLINF,1797513,RxNorm,1970-01-01,2099-12-31,
36178,0,VaruNummer,"Isopto®-Atropin; 0,5 %; EYDRSO",914335,RxNorm,1970-01-01,2099-12-31,
36188,0,VaruNummer,Onsior; 20 mg; TABLET,0,None,1970-01-01,2099-12-31,
36194,0,VaruNummer,Terramycin® vet.; 100 mg/ml; ORDRSU,0,None,1970-01-01,2099-12-31,
36198,0,VaruNummer,CellCept®; Mykofenolatmofetil; 1 g/5 ml; POORSU,19003999,RxNorm,1970-01-01,2099-12-31,
36199,0,VaruNummer,Onsior; 20 mg; TABLET,0,None,1970-01-01,2099-12-31,
36205,0,VaruNummer,Trusopt®; Dorzolamid; 20 mg/ml; EDSSDC,981709,RxNorm,1970-01-01,2099-12-31,
36210,0,VaruNummer,Isopto®-Karbakolin; 3 %; EYDRSO,940183,RxNorm,1970-01-01,2099-12-31,
36211,0,VaruNummer,Onsior; 40 mg; TABLET,0,None,1970-01-01,2099-12-31,
36222,0,VaruNummer,Onsior; 40 mg; TABLET,0,None,1970-01-01,2099-12-31,
36228,0,VaruNummer,Atacand®; Kandesartan; 8 mg; TABLET,1351559,RxNorm,1970-01-01,2099-12-31,
36236,0,VaruNummer,Isopto®-Pilokarpin; 1 %; EYDRSO,945286,RxNorm,1970-01-01,2099-12-31,
36245,0,VaruNummer,Ambirix®; SUINPS,0,None,1970-01-01,2099-12-31,
36250,0,VaruNummer,"Dobutamin Hameln; Dobutamin; 12,5 mg/ml; COSINF",1337720,RxNorm,1970-01-01,2099-12-31,
36259,0,VaruNummer,"Flumazenil Hameln; Flumazenil; 0,1 mg/ml; SOLINJ",19055153,RxNorm,1970-01-01,2099-12-31,
36267,0,VaruNummer,Pantoprazol Actavis; Pantoprazol; 20 mg; GARETA,948079,RxNorm,1970-01-01,2099-12-31,
36279,0,VaruNummer,Pantoprazol Actavis; Pantoprazol; 40 mg; GARETA,19080217,RxNorm,1970-01-01,2099-12-31,
36290,0,VaruNummer,Norvir; Ritonavir; 100 mg; FICOTA,1748921,RxNorm,1970-01-01,2099-12-31,
36324,0,VaruNummer,"Advagraf; Takrolimus; 0,5 mg; PRRECH",950637,RxNorm,1970-01-01,2099-12-31,
36332,0,VaruNummer,"SUTENT®; Sunitinib; 12,5 mg; CAPHAR",1336539,RxNorm,1970-01-01,2099-12-31,
36336,0,VaruNummer,"Gardasil; Papillomvirus (humant, typ 6, 11, 16, 18); SUINPS",42899116,RxNorm,1970-01-01,2099-12-31,
36341,0,VaruNummer,SUTENT®; Sunitinib; 25 mg; CAPHAR,1336539,RxNorm,1970-01-01,2099-12-31,
36347,0,VaruNummer,Symbicort forte Turbuhaler; Budesonid + formoterol; 320 mikrogram/9 mikrogram/inhalation; INHPOW,939259,RxNorm,1970-01-01,2099-12-31,
36348,0,VaruNummer,Cipralex; Escitalopram; 20 mg; ORDITA,715939,RxNorm,1970-01-01,2099-12-31,
36351,0,VaruNummer,SUTENT; Sunitinib; 50 mg; CAPHAR,1336539,RxNorm,1970-01-01,2099-12-31,
36355,0,VaruNummer,Iomeron®; 200 mg I/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
36358,0,VaruNummer,Venofer; Järnsackaros; 20 mg/ml; SIJCIJ,0,None,1970-01-01,2099-12-31,
36362,0,VaruNummer,Irbesartan Mylan; Irbesartan; 75 mg; TABLET,19022947,RxNorm,1970-01-01,2099-12-31,
36368,0,VaruNummer,Sandostatin; Oktreotid; 200 mikrogram/ml; SOLINJ,1522957,RxNorm,1970-01-01,2099-12-31,
36370,0,VaruNummer,YENTREVE®; Duloxetin; 20 mg; GARECH,715259,RxNorm,1970-01-01,2099-12-31,
36381,0,VaruNummer,YENTREVE®; Duloxetin; 40 mg; GARECH,715259,RxNorm,1970-01-01,2099-12-31,
36442,0,VaruNummer,Kavepenin®; Fenoximetylpenicillin; 800 mg; FICOTA,1729720,RxNorm,1970-01-01,2099-12-31,
36449,0,VaruNummer,Optinate Septimum; Risedronat; 35 mg; FICOTA,19115051,RxNorm,1970-01-01,2099-12-31,
36488,0,VaruNummer,Terbinafin Hexal; Terbinafin; 250 mg; TABLET,1741309,RxNorm,1970-01-01,2099-12-31,
36502,0,VaruNummer,"Exelon; Rivastigmin; 13,3 mg/24 timmar; TRAPAT",733523,RxNorm,1970-01-01,2099-12-31,
36515,0,VaruNummer,Seroquel Depot; Kvetiapin; 200 mg; PRRETA,766814,RxNorm,1970-01-01,2099-12-31,
36517,0,VaruNummer,Kavepenin®; 100 mg/ml; GRORSU,1729720,RxNorm,1970-01-01,2099-12-31,
36529,0,VaruNummer,Ingelvac MycoFLEX; SUSINJ,0,None,1970-01-01,2099-12-31,
36540,0,VaruNummer,Ingelvac MycoFLEX; SUSINJ,0,None,1970-01-01,2099-12-31,
36548,0,VaruNummer,Vesicare; Solifenacin; 5 mg; FICOTA,916005,RxNorm,1970-01-01,2099-12-31,
36551,0,VaruNummer,Topiramat ratiopharm; 25 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
36560,0,VaruNummer,Topiramat ratiopharm; 50 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
36565,0,VaruNummer,Alzane vet; 5 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
36566,0,VaruNummer,"Interceptor vet.; 5,75 mg; TABLET",0,None,1970-01-01,2099-12-31,
36569,0,VaruNummer,Topiramat ratiopharm; 100 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
36574,0,VaruNummer,"Interceptor vet.; 11,5 mg; TABLET",0,None,1970-01-01,2099-12-31,
36578,0,VaruNummer,Topiramat ratiopharm; 200 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
36582,0,VaruNummer,Interceptor vet.; 23 mg; TABLET,0,None,1970-01-01,2099-12-31,
36616,0,VaruNummer,Kavepenin®; 100 mg/ml; GRORSU,1729720,RxNorm,1970-01-01,2099-12-31,
36633,0,VaruNummer,"Flumazenil Fresenius Kabi; Flumazenil; 0,1 mg/ml; SOLINJ",19055153,RxNorm,1970-01-01,2099-12-31,
36637,0,VaruNummer,Aripiprazole Sandoz; Aripiprazol; 15 mg; TABLET,757688,RxNorm,1970-01-01,2099-12-31,
36640,0,VaruNummer,Atacand®; Kandesartan; 4 mg; TABLET,1351557,RxNorm,1970-01-01,2099-12-31,
36654,0,VaruNummer,Gemcitabin Ebewe; Gemcitabin; 1000 mg; POSOIF,1314924,RxNorm,1970-01-01,2099-12-31,
36655,0,VaruNummer,Equisedan vet; 10 mg/ml; SOLINJ,0,None,1970-01-01,2099-12-31,
36665,0,VaruNummer,Kavepenin®; Fenoximetylpenicillin; 800 mg; FICOTA,1729720,RxNorm,1970-01-01,2099-12-31,
36666,0,VaruNummer,Gemcitabin Ebewe; Gemcitabin; 200 mg; POSOIF,1314924,RxNorm,1970-01-01,2099-12-31,
36673,0,VaruNummer,Kavepenin®; 100 mg/ml; GRORSU,1729720,RxNorm,1970-01-01,2099-12-31,
36681,0,VaruNummer,Lomudal®; Natriumkromoglikat; 5 mg/dos; PRINSU,1152631,RxNorm,1970-01-01,2099-12-31,
36688,0,VaruNummer,Alvesco; 80 mikrogram/dos; PRINSO,902938,RxNorm,1970-01-01,2099-12-31,
36700,0,VaruNummer,Alvesco; Ciklesonid; 160 mikrogram/dos; PRINSO,902938,RxNorm,1970-01-01,2099-12-31,
36708,0,VaruNummer,Tegretol Retard; Karbamazepin; 200 mg; PRRETA,740275,RxNorm,1970-01-01,2099-12-31,
36815,0,VaruNummer,"Scalibor; 0,76 g; COLLAR",0,None,1970-01-01,2099-12-31,
36824,0,VaruNummer,Scalibor; 1 g; COLLAR,0,None,1970-01-01,2099-12-31,
36833,0,VaruNummer,Combigan®; Brimonidin + timolol; 2 mg/ml + 5 mg/ml; EYDRSO,915542,RxNorm,1970-01-01,2099-12-31,
36869,0,VaruNummer,"Eraquell vet.; 18,7 mg/g; ORAPAS",0,None,1970-01-01,2099-12-31,
36878,0,VaruNummer,Doxazosin Mylan; Doxazosin; 4 mg; PRRETA,1363086,RxNorm,1970-01-01,2099-12-31,
36879,0,VaruNummer,Esopral; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
36890,0,VaruNummer,Esopral; Esomeprazol; 20 mg; GARETA,904457,RxNorm,1970-01-01,2099-12-31,
36896,0,VaruNummer,Doxazosin Mylan; Doxazosin; 4 mg; PRRETA,1363086,RxNorm,1970-01-01,2099-12-31,
36897,0,VaruNummer,Lepheton®; ORASOL,0,None,1970-01-01,2099-12-31,
36901,0,VaruNummer,Esopral; Esomeprazol; 20 mg; GARETA,904453,RxNorm,1970-01-01,2099-12-31,
36905,0,VaruNummer,Lepheton®; ORASOL,0,None,1970-01-01,2099-12-31,
36906,0,VaruNummer,Lansoprazol Krka; Lansoprazol; 15 mg; GARECH,929887,RxNorm,1970-01-01,2099-12-31,
36912,0,VaruNummer,Esopral; Esomeprazol; 20 mg; GARETA,904457,RxNorm,1970-01-01,2099-12-31,
36915,0,VaruNummer,Accusol 35; SOLHHH,0,None,1970-01-01,2099-12-31,
36924,0,VaruNummer,Accusol 35 kalium 2 mmol/l; SOLHHH,0,None,1970-01-01,2099-12-31,
36933,0,VaruNummer,Accusol 35 kalium 4 mmol/l; SOLHHH,0,None,1970-01-01,2099-12-31,
36954,0,VaruNummer,Lergigan®; 25 mg; FICOTA,1153013,RxNorm,1970-01-01,2099-12-31,
36970,0,VaruNummer,Lergigan®; 25 mg; FICOTA,1153013,RxNorm,1970-01-01,2099-12-31,
36998,0,VaruNummer,Zoriaxiol; Kalcipotriol; 50 mikrogram/ml; CUTSOL,908921,RxNorm,1970-01-01,2099-12-31,
37036,0,VaruNummer,Lergigan®; 1 mg/ml; ORASOL,1153013,RxNorm,1970-01-01,2099-12-31,
37048,0,VaruNummer,Daklinza; daclatasvir; 60 mg; FICOTA,46221696,RxNorm,1970-01-01,2099-12-31,
37074,0,VaruNummer,Ebetrex; 20 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
37085,0,VaruNummer,Lergigan® comp.; 10 mg/50 mg/10 mg; TABLET,0,None,1970-01-01,2099-12-31,
37093,0,VaruNummer,Kavepenin®; Fenoximetylpenicillin; 800 mg; FICOTA,1729720,RxNorm,1970-01-01,2099-12-31,
37135,0,VaruNummer,Kavepenin®; Fenoximetylpenicillin; 800 mg; FICOTA,1729720,RxNorm,1970-01-01,2099-12-31,
37143,0,VaruNummer,Lergigan® forte; 50 mg; FICOTA,1153013,RxNorm,1970-01-01,2099-12-31,
37149,0,VaruNummer,"Losartan/Hydroklortiazid Actavis; Losartan + hydroklortiazid; 100 mg/12,5 mg; FICOTA",1367500,RxNorm,1970-01-01,2099-12-31,
37168,0,VaruNummer,Lergigan® mite; 5 mg; FICOTA,1153013,RxNorm,1970-01-01,2099-12-31,
37184,0,VaruNummer,Lergigan® mite; 5 mg; FICOTA,1153013,RxNorm,1970-01-01,2099-12-31,
37200,0,VaruNummer,Topimax®; Topiramat; 100 mg; FICOTA,742267,RxNorm,1970-01-01,2099-12-31,
37246,0,VaruNummer,Ebetrex; 20 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
37254,0,VaruNummer,Galantamin Mylan; Galantamin; 8 mg; PRRECH,757627,RxNorm,1970-01-01,2099-12-31,
37257,0,VaruNummer,Ebetrex; 20 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
37259,0,VaruNummer,"Kajos®; 33 mg (0,85 mmol) K+/ml; ORASOL",976545,RxNorm,1970-01-01,2099-12-31,
37267,0,VaruNummer,Flagyl®; Metronidazol; 5 mg/ml; SOLINF,1707164,RxNorm,1970-01-01,2099-12-31,
37268,0,VaruNummer,Ebetrex; 20 mg/ml; SOIJPS,1305058,RxNorm,1970-01-01,2099-12-31,
37279,0,VaruNummer,Canoderm®; Karbamid; 5 %; CREAM,906914,RxNorm,1970-01-01,2099-12-31,
37317,0,VaruNummer,Kavepenin®; Fenoximetylpenicillin; 250 mg; GOSUSA,1729720,RxNorm,1970-01-01,2099-12-31,
37324,0,VaruNummer,Suboxone; Buprenorfin + Naloxon; 8 mg/2 mg; SULITA,1133201,RxNorm,1970-01-01,2099-12-31,
37332,0,VaruNummer,Sertralin Mylan; Sertralin; 50 mg; FICOTA,739138,RxNorm,1970-01-01,2099-12-31,
37335,0,VaruNummer,"Effipro; 2,5 mg/ml; CUSPSO",0,None,1970-01-01,2099-12-31,
37342,0,VaruNummer,Sertralin Mylan; Sertralin; 100 mg; FICOTA,739138,RxNorm,1970-01-01,2099-12-31,
37346,0,VaruNummer,"Effipro; 2,5 mg/ml; CUSPSO",0,None,1970-01-01,2099-12-31,
37349,0,VaruNummer,Lamotrigin 2care4; Lamotrigin; 200 mg; DISTAB,705103,RxNorm,1970-01-01,2099-12-31,
37368,0,VaruNummer,Effipro; 50 mg; SPONSO,0,None,1970-01-01,2099-12-31,
37391,0,VaruNummer,Effipro; 67 mg; SPONSO,0,None,1970-01-01,2099-12-31,
37406,0,VaruNummer,Arcoxia; Etoricoxib; 60 mg; FICOTA,19011355,RxNorm,1970-01-01,2099-12-31,
37413,0,VaruNummer,Effipro; 134 mg; SPONSO,0,None,1970-01-01,2099-12-31,
37436,0,VaruNummer,Effipro; 268 mg; SPONSO,0,None,1970-01-01,2099-12-31,
37458,0,VaruNummer,Effipro; 402 mg; SPONSO,0,None,1970-01-01,2099-12-31,
37464,0,VaruNummer,Repaglinid Actavis; Repaglinid; 2 mg; TABLET,19023426,RxNorm,1970-01-01,2099-12-31,
37471,0,VaruNummer,Bloxazoc; Metoprolol; 200 mg; PRRETA,1307046,RxNorm,1970-01-01,2099-12-31,
37473,0,VaruNummer,"Bricanyl®; 2,5 mg; TABLET",1236744,RxNorm,1970-01-01,2099-12-31,
37493,0,VaruNummer,Zofran munlöslig; Ondansetron; 4 mg; ORALYO,1000560,RxNorm,1970-01-01,2099-12-31,
37504,0,VaruNummer,Zofran munlöslig; Ondansetron; 8 mg; ORALYO,1000560,RxNorm,1970-01-01,2099-12-31,
37516,0,VaruNummer,Ventavis®; 10 mikrogram/ml; NEBRSO,1344992,RxNorm,1970-01-01,2099-12-31,
